Identifier,Title,OBJECT_ID,OBJECT_PORTFOLIO_ID,Target,TargetService,Coverage,Unique coverage (compared to other set),Status
1085-7117,"Journal of Agricultural, Biological, and Environmental Statistics",9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2001,,ACTIVE
1086-0266,Organization & Environment,9.65217E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1997-2007,,ACTIVE
1086-0266,Organization & Environment,9.65217E+11,4.1E+15,EBSCOhost Environment Complete,getFullTxt,-2009,,ACTIVE
1086-0266,Organization & Environment,9.65217E+11,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1997-1998,,ACTIVE
1086-0266,Organization & Environment,9.65217E+11,1E+15,SAGE Management & Org Studies FTC,getFullTxt,-1997,,ACTIVE
1086-0266,Organization & Environment,9.65217E+11,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
1087-3562,Earth Interactions,1.10979E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-1997,,ACTIVE
1087-3562,Earth Interactions,1.10979E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,-1997,,ACTIVE
1088-1980,Journal of Industrial Ecology,9.63018E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1997,,ACTIVE
1088-1980,Journal of Industrial Ecology,9.63018E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1999-2020,,ACTIVE
1088-1980,Journal of Industrial Ecology,9.63018E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1999-2020,,ACTIVE
1092-6194,Northeastern Naturalist,1.10979E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-2003,,ACTIVE
1092-6194,Northeastern Naturalist,1.10979E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,-2003,,ACTIVE
1092-6194,Northeastern Naturalist,1.10979E+14,1E+15,JSTOR Life Sciences Collection,getFullTxt,1997-2017,,ACTIVE
1092-7026,Systems Research and Behavioral Science,9.54926E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1999-2005,,ACTIVE
1092-7026,Systems Research and Behavioral Science,9.54926E+11,2.67E+15,Business Insights: Essentials,getFullTxt,1997-2011,,ACTIVE
1092-7026,Systems Research and Behavioral Science,9.54926E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1997,,ACTIVE
1092-7026,Systems Research and Behavioral Science,9.54926E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1997-2020,,ACTIVE
1093-474X,JAWRA Journal of the American Water Resources Association,9.54926E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1997,,ACTIVE
1093-474X,JAWRA Journal of the American Water Resources Association,9.54926E+11,2.55E+15,Public Health Database,getFullTxt,2002-2009,,ACTIVE
1094-429X,Systemic Practice and Action Research,9.54926E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1998-2020,,ACTIVE
1094-429X,Systemic Practice and Action Research,9.54926E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,2008-2020,,ACTIVE
1094-429X,Systemic Practice and Action Research,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1096-2247,Journal of the Air & Waste Management Association,9.62825E+11,5.41E+15,Business Insights: Essentials,getFullTxt,2001-2011,,ACTIVE
1096-2247,Journal of the Air & Waste Management Association,9.62825E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2004-2011,,ACTIVE
1096-2247,Journal of the Air & Waste Management Association,9.62825E+11,1E+15,EBSCOhost Computers and Applied Sciences Complete,getFullTxt,2004-2011,,ACTIVE
1096-2247,Journal of the Air & Waste Management Association,9.62825E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2004-2011,,ACTIVE
1096-2247,Journal of the Air & Waste Management Association,9.62825E+11,2.55E+15,Public Health Database,getFullTxt,2002-2012,,ACTIVE
1099-2340,International Journal of Tourism Research,9.58635E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1999-2005,,ACTIVE
1099-2340,International Journal of Tourism Research,9.58635E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1999,,ACTIVE
1099-2340,International Journal of Tourism Research,9.58635E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1999-2020,,ACTIVE
1100-9233,Journal of Vegetation Science,9.54926E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1997,,ACTIVE
1100-9233,Journal of Vegetation Science,9.54926E+11,2.67E+15,EBSCOhost Academic Search Complete,getFullTxt,2001-2020,,ACTIVE
1100-9233,Journal of Vegetation Science,9.54926E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2001-2020,,ACTIVE
1100-9233,Journal of Vegetation Science,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1990-2015,,ACTIVE
1180-4009,Environmetrics,9.54929E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1996,,ACTIVE
1180-4009,Environmetrics,9.54929E+11,3.71E+15,EBSCOhost Environment Complete,getFullTxt,2012-2020,,ACTIVE
1181-8700,Environmental Reviews,9.63018E+11,2.55E+15,Canadian Business & Current Affairs Database,getFullTxt,2001-2006,,ACTIVE
1181-8700,Environmental Reviews,9.63018E+11,1.10998E+14,Canadian Science Publishing (NRC Research Press) Current,getFullTxt,-1996,,ACTIVE
1181-8700,Environmental Reviews,9.63018E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2001-2020,,ACTIVE
1181-8700,Environmental Reviews,9.63018E+11,1.11065E+14,EBSCOhost Canadian Reference Centre,getFullTxt,2001-2020,,ACTIVE
1181-8700,Environmental Reviews,9.63018E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2001-2020,,ACTIVE
1181-8700,Environmental Reviews,9.63018E+11,5.47E+15,Gale OneFile: CPI.Q,getFullTxt,2006-2020,,ACTIVE
1181-8700,Environmental Reviews,9.63018E+11,1.10976E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,-1998,,ACTIVE
1187-7863,Journal of Agricultural and Environmental Ethics,9.54927E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1998-2020,,ACTIVE
1187-7863,Journal of Agricultural and Environmental Ethics,9.54927E+11,2.55E+15,Canadian Business & Current Affairs Database,getFullTxt,1998-2020,,ACTIVE
1187-7863,Journal of Agricultural and Environmental Ethics,9.54927E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,2008-2020,,ACTIVE
1187-7863,Journal of Agricultural and Environmental Ethics,9.54927E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2008-2020,,ACTIVE
1187-7863,Journal of Agricultural and Environmental Ethics,9.54927E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1195-6860,?ëcoscience,9.54926E+11,2.67E+15,Canadian Business & Current Affairs Database,getFullTxt,2005-2018,,ACTIVE
1195-6860,?ëcoscience,9.54926E+11,2.56E+15,EBSCOhost Environment Complete,getFullTxt,2010-2020,,ACTIVE
1211-9520,Folia geobotanica,1.10979E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2001-2020,,ACTIVE
1211-9520,Folia geobotanica,1.10979E+14,1E+15,JSTOR Life Sciences Collection,getFullTxt,1998-2017,,ACTIVE
1211-9520,Folia geobotanica,1.10979E+14,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1230-1485,Polish Journal of Environmental Studies,1.10979E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-2001,,ACTIVE
1230-1485,Polish Journal of Environmental Studies,1.10979E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,-2001,,ACTIVE
1239-9736,International journal of circumpolar health,9.54928E+11,4.1E+15,Public Health Database,getFullTxt,2010-2011,,ACTIVE
1239-9736,International journal of circumpolar health,9.54928E+11,4.1E+15,Public Health Database,getFullTxt,-2011,,ACTIVE
1286-4560,Annals of Forest Science,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2008-2010,,ACTIVE
1286-4560,Annals of Forest Science,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2007,,ACTIVE
1341-6979,Journal of Forest Research,9.91043E+14,2.56E+15,ABI/INFORM Collection,getFullTxt,1997-2016,,ACTIVE
1341-6979,Journal of Forest Research,9.91043E+14,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,1997-2016,,ACTIVE
1350-1763,Journal of European public policy,9.54925E+11,4.1E+15,EBSCOhost Political Science Complete,getFullTxt,1994-2020,,ACTIVE
1350-1763,Journal of European public policy,9.54925E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
1351-1610,Innovation,9.54925E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1994-2020,,ACTIVE
1351-1610,Innovation,9.54925E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1994-2020,,ACTIVE
1351-1610,Innovation,9.54925E+11,1E+15,EBSCOhost SocINDEX with Full Text,getFullTxt,1994-2020,,ACTIVE
1351-1610,Innovation,9.54925E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
1353-3452,Science and Engineering Ethics,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2003-2020,,ACTIVE
1353-3452,Science and Engineering Ethics,9.54926E+11,1E+15,EBSCOhost Humanities International Complete,getFullTxt,2003-2020,,ACTIVE
1353-3452,Science and Engineering Ethics,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1354-9839,Local environment,9.54925E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1998-2020,,ACTIVE
1354-9839,Local environment,9.54925E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1998-2020,,ACTIVE
1354-9839,Local environment,9.54925E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
1355-770X,Environment and Development Economics,9.54925E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,2001-2020,,ACTIVE
1355-770X,Environment and Development Economics,9.54925E+11,3.24E+15,CRKN Cambridge University Press Journals,getFullTxt,-1997,,ACTIVE
1357-650X,Laterality,9.54925E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1996-2020,,ACTIVE
1357-650X,Laterality,9.54925E+11,1E+15,EBSCOhost SPORTDiscus with Full Text,getFullTxt,1996-2020,,ACTIVE
1357-650X,Laterality,9.54925E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1997,,ACTIVE
1359-0987,The Journal of the Royal Anthropological Institute,9.54926E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-2000,,ACTIVE
1359-0987,The Journal of the Royal Anthropological Institute,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1995-2020,,ACTIVE
1359-0987,The Journal of the Royal Anthropological Institute,9.54926E+11,1E+15,EBSCOhost SocINDEX with Full Text,getFullTxt,1995-2020,,ACTIVE
1359-0987,The Journal of the Royal Anthropological Institute,9.54926E+11,1.10994E+14,JSTOR Arts and Sciences I,getFullTxt,1995-2015,,ACTIVE
1359-0987,The Journal of the Royal Anthropological Institute,9.54926E+11,1.10976E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,-2005,,ACTIVE
1363-5247,"Worldviews: Global Religions, Culture, and Ecology",1.10981E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1999-2018,,ACTIVE
1363-5247,"Worldviews: Global Religions, Culture, and Ecology",1.10981E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,1999-2018,,ACTIVE
1363-5247,"Worldviews: Global Religions, Culture, and Ecology",1.10981E+14,1E+15,EBSCOhost Humanities International Complete,getFullTxt,1999-2018,,ACTIVE
1363-5247,"Worldviews: Global Religions, Culture, and Ecology",1.10981E+14,1.11014E+14,EBSCOhost Religion and Philosophy Collection,getFullTxt,1999-2018,,ACTIVE
1363-5247,"Worldviews: Global Religions, Culture, and Ecology",1.10981E+14,1.10981E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,-1997,,ACTIVE
1365-7305,Aquaculture economics & management,9.59328E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1998-1999,,ACTIVE
1365-7305,Aquaculture economics & management,9.59328E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1998-1999,,ACTIVE
1365-8816,International journal of geographical information science,9.54925E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1998-2020,,ACTIVE
1365-8816,International journal of geographical information science,9.54925E+11,1E+15,EBSCOhost Computers and Applied Sciences Complete,getFullTxt,1998-2020,,ACTIVE
1366-638X,Journal of Insect Conservation,9.54927E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2000-2020,,ACTIVE
1366-638X,Journal of Insect Conservation,9.54927E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1366-9516,Diversity and Distributions,9.59328E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,2010-2018,,ACTIVE
1366-9516,Diversity and Distributions,9.59328E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-1999,,ACTIVE
1366-9516,Diversity and Distributions,9.59328E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,-1999,,ACTIVE
1366-9516,Diversity and Distributions,9.59328E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1998-2016,,ACTIVE
1366-9877,Journal of risk research,9.54925E+11,1E+15,EBSCOhost Business Source Complete,getFullTxt,1998-2020,,ACTIVE
1366-9877,Journal of risk research,9.54925E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1998-2020,,ACTIVE
1366-9877,Journal of risk research,9.54925E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1998,,ACTIVE
1381-2386,Mitigation and Adaptation Strategies for Global Change,9.54927E+11,2.56E+15,ABI/INFORM Collection,getFullTxt,1997-2020,,ACTIVE
1381-2386,Mitigation and Adaptation Strategies for Global Change,9.54927E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
1381-2386,Mitigation and Adaptation Strategies for Global Change,9.54927E+11,1.10976E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,2010-2012,,ACTIVE
1381-2386,Mitigation and Adaptation Strategies for Global Change,9.54927E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1385-0237,Plant Ecology,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2003-2020,,ACTIVE
1385-0237,Plant Ecology,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1997-2017,,ACTIVE
1385-0237,Plant Ecology,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1386-2588,Aquatic Ecology,9.54927E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,-2011,,ACTIVE
1386-2588,Aquatic Ecology,9.54927E+11,1.10976E+14,MacEwan EBSCO Electronic Journals Service,getFullTxt,2010-2012,,ACTIVE
1386-2588,Aquatic Ecology,9.54927E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1387-3547,Biological Invasions,9.54927E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
1387-3547,Biological Invasions,9.54927E+11,2.55E+15,Public Health Database,getFullTxt,1999-2020,,ACTIVE
1387-3547,Biological Invasions,9.54927E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1999,,ACTIVE
1387-585X,"Environment, Development and Sustainability",9.54927E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1999-2020,,ACTIVE
1387-585X,"Environment, Development and Sustainability",9.54927E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1999,,ACTIVE
1388-0209,Pharmaceutical biology,9.63018E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-2007,,ACTIVE
1388-0209,Pharmaceutical biology,9.63018E+11,1.11046E+14,EBSCOhost Alt HealthWatch,getFullTxt,-1998,,ACTIVE
1400-0350,Journal of Coastal Conservation,1.10976E+14,3.71E+15,EBSCOhost Environment Complete,getFullTxt,2009-2020,,ACTIVE
1400-0350,Journal of Coastal Conservation,1.10976E+14,1E+15,JSTOR Life Sciences Collection,getFullTxt,1995-2017,,ACTIVE
1400-0350,Journal of Coastal Conservation,1.10976E+14,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1402-2001,Applied Vegetation Science,1.10979E+14,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1998,,ACTIVE
1402-2001,Applied Vegetation Science,1.10979E+14,2.67E+15,EBSCOhost Academic Search Complete,getFullTxt,1999-2020,,ACTIVE
1402-2001,Applied Vegetation Science,1.10979E+14,2.67E+15,EBSCOhost Environment Complete,getFullTxt,1999-2020,,ACTIVE
1402-2001,Applied Vegetation Science,1.10979E+14,1E+15,JSTOR Life Sciences Collection,getFullTxt,1998-2015,,ACTIVE
1413-8123,Ci?¬ncia e Sa??de Coletiva,9.91043E+14,3.79E+15,Nursing & Allied Health Database,getFullTxt,-1998,,ACTIVE
1413-8123,Ci?¬ncia e Sa??de Coletiva,9.91043E+14,3.71E+15,Public Health Database,getFullTxt,-1998,,ACTIVE
1420-2026,Environmental Modeling and Assessment,9.63018E+11,2.55E+15,ABI/INFORM Collection,getFullTxt,1997-2020,,ACTIVE
1420-2026,Environmental Modeling and Assessment,9.63018E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2008-2020,,ACTIVE
1420-2026,Environmental Modeling and Assessment,9.63018E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1420-326X,Indoor and Built Environment (formerly: Indoor Environment),9.54929E+11,2.56E+15,SAGE Complete Deep Backfile Purchase 2015,getFullTxt,1996-1998,,ACTIVE
1420-326X,Indoor and Built Environment (formerly: Indoor Environment),9.54929E+11,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
1431-0651,Extremophiles,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2000-2020,,ACTIVE
1431-0651,Extremophiles,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1431-2174,Hydrogeology Journal,9.54926E+11,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
1431-2174,Hydrogeology Journal,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1432-9840,Ecosystems,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2003-2020,,ACTIVE
1432-9840,Ecosystems,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1998-2015,,ACTIVE
1432-9840,Ecosystems,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1998,,ACTIVE
1434-2944,International Review of Hydrobiology,9.54926E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1998,,ACTIVE
1434-2944,International Review of Hydrobiology,9.54926E+11,3.71E+15,EBSCOhost Environment Complete,getFullTxt,2012-2020,,ACTIVE
1434-2944,International Review of Hydrobiology,9.54926E+11,3.78E+15,EBSCOhost Environment Complete,getFullTxt,-2009,,ACTIVE
1435-246X,Central European Journal of Operations Research,1.10977E+14,2.55E+15,ABI/INFORM Collection,getFullTxt,2004-2020,,ACTIVE
1435-246X,Central European Journal of Operations Research,1.10977E+14,1E+15,EBSCOhost Business Source Complete,getFullTxt,1999-2020,,ACTIVE
1435-246X,Central European Journal of Operations Research,1.10977E+14,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2006,,ACTIVE
1436-3240,Stochastic Environmental Research and Risk Assessment,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2003-2020,,ACTIVE
1436-3240,Stochastic Environmental Research and Risk Assessment,9.54926E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1997,,ACTIVE
1436-3798,Regional Environmental Change,9.60988E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1999-2020,,ACTIVE
1436-3798,Regional Environmental Change,9.60988E+11,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-1999,,ACTIVE
1438-3896,Population Ecology,1.10976E+14,2.55E+15,ABI/INFORM Collection,getFullTxt,2002-2018,,ACTIVE
1438-3896,Population Ecology,1.10976E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,2000-2020,,ACTIVE
1438-3896,Population Ecology,1.10976E+14,2.55E+15,Public Health Database,getFullTxt,2002-2018,,ACTIVE
1438-3896,Population Ecology,1.10976E+14,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,1997-2018,,ACTIVE
1439-0108,Journal of Soils and Sediments,1.11007E+14,2.67E+15,EBSCOhost Environment Complete,getFullTxt,2011-2020,,ACTIVE
1439-0108,Journal of Soils and Sediments,1.11007E+14,3.85E+15,SpringerLink Journals - AutoHoldings,getFullTxt,-2001,,ACTIVE
1442-7001,Ecological Management & Restoration,9.74393E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-2000,,ACTIVE
1442-7001,Ecological Management & Restoration,9.74393E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2000-2020,,ACTIVE
1442-7001,Ecological Management & Restoration,9.74393E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2000-2020,,ACTIVE
1461-6742,International Feminist Journal of Politics,9.54925E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1999-2020,,ACTIVE
1461-6742,International Feminist Journal of Politics,9.54925E+11,1E+15,EBSCOhost Political Science Complete,getFullTxt,1999-2020,,ACTIVE
1461-6742,International Feminist Journal of Politics,9.54925E+11,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1999,,ACTIVE
1461-9555,Agricultural and Forest Entomology,9.59328E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1999,,ACTIVE
1461-9555,Agricultural and Forest Entomology,9.59328E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1999-2020,,ACTIVE
1461-9555,Agricultural and Forest Entomology,9.59328E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1999-2020,,ACTIVE
1463-4988,Aquatic Ecosystem Health & Management,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-2001,,ACTIVE
1463-4988,Aquatic Ecosystem Health & Management,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,-2001,,ACTIVE
1464-0325,Journal of Environmental Monitoring,9.54926E+11,3.28E+15,CRKN Royal Society of Chemistry Journals Gold,getFullTxt,1999-2012,,ACTIVE
1464-0325,Journal of Environmental Monitoring,9.54926E+11,1E+15,Royal Society of Chemistry Archive,getFullTxt,1999-2007,,ACTIVE
1464-9934,Progress in Development Studies,1.11E+14,2.55E+15,ABI/INFORM Collection,getFullTxt,2001-2015,,ACTIVE
1464-9934,Progress in Development Studies,1.11E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2001-2016,,ACTIVE
1464-9934,Progress in Development Studies,1.11E+14,1E+15,EBSCOhost Business Source Complete,getFullTxt,2001-2016,,ACTIVE
1464-9934,Progress in Development Studies,1.11E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,2001-2016,,ACTIVE
1464-9934,Progress in Development Studies,1.11E+14,2.56E+15,Sage CRKN Collection,getFullTxt,-2001,,ACTIVE
1466-822X,Global Ecology and Biogeography,1.10976E+14,2.43E+15,CRKN Wiley Online Library,getFullTxt,-1999,,ACTIVE
1466-822X,Global Ecology and Biogeography,1.10976E+14,1E+15,JSTOR Life Sciences Collection,getFullTxt,1999-2015,,ACTIVE
1467-2960,Fish and Fisheries,9.74393E+11,2.43E+15,CRKN Wiley Online Library,getFullTxt,-2000,,ACTIVE
1467-2960,Fish and Fisheries,9.74393E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2000-2020,,ACTIVE
1467-2960,Fish and Fisheries,9.74393E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,2000-2020,,ACTIVE
1467-3584,Tourism and Hospitality Research,1.11022E+14,5.41E+15,Business Insights: Essentials,getFullTxt,2007-2011,,ACTIVE
1467-3584,Tourism and Hospitality Research,1.11022E+14,1E+15,EBSCOhost Business Source Complete,getFullTxt,2001-2010,,ACTIVE
1467-3584,Tourism and Hospitality Research,1.11022E+14,2.56E+15,Sage CRKN Collection,getFullTxt,-1999,,ACTIVE
1467-7644,Plant Biotechnology Journal,1.10979E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-2003,,ACTIVE
1467-7644,Plant Biotechnology Journal,1.10979E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,-2003,,ACTIVE
1470-2541,Scottish geographical journal,9.91043E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1999-2020,,ACTIVE
1470-2541,Scottish geographical journal,9.91043E+14,1E+15,EBSCOhost Humanities International Complete,getFullTxt,1999-2020,,ACTIVE
1470-2541,Scottish geographical journal,9.91043E+14,3.81E+15,Taylor & Francis CRKN Social Science and Humanities,getFullTxt,-1999,,ACTIVE
1477-7835,Management of environmental quality,1.11054E+14,2.55E+15,ABI/INFORM Collection,getFullTxt,1992-2020,,ACTIVE
1477-7835,Management of environmental quality,1.11054E+14,1E+15,Emerald Management 120,getFullTxt,-2003,,ACTIVE
1477-7835,Management of environmental quality,1.11054E+14,2.55E+15,Public Health Database,getFullTxt,1992-2020,,ACTIVE
1496-2551,Journal of Environmental Engineering and Science,1.11022E+14,2.55E+15,Canadian Business & Current Affairs Database,getFullTxt,2002-2007,,ACTIVE
1496-2551,Journal of Environmental Engineering and Science,1.11022E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2002-2008,,ACTIVE
1496-2551,Journal of Environmental Engineering and Science,1.11022E+14,1.11062E+14,EBSCOhost Canadian Reference Centre,getFullTxt,2002-2008,,ACTIVE
1496-2551,Journal of Environmental Engineering and Science,1.11022E+14,1E+15,EBSCOhost Computers and Applied Sciences Complete,getFullTxt,2002-2008,,ACTIVE
1496-2551,Journal of Environmental Engineering and Science,1.11022E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,2002-2008,,ACTIVE
1496-2551,Journal of Environmental Engineering and Science,1.11022E+14,1E+15,Gale OneFile: CPI.Q,getFullTxt,2006-2008,,ACTIVE
1522-2152,Physiological and Biochemical Zoology: Ecological and Evolutionary Approaches,9.54926E+11,1E+15,EBSCOhost Academic Search Complete,getFullTxt,1999-2020,,ACTIVE
1522-2152,Physiological and Biochemical Zoology: Ecological and Evolutionary Approaches,9.54926E+11,1E+15,EBSCOhost Environment Complete,getFullTxt,1999-2020,,ACTIVE
1522-2152,Physiological and Biochemical Zoology: Ecological and Evolutionary Approaches,9.54926E+11,1E+15,JSTOR Life Sciences Collection,getFullTxt,1999-2015,,ACTIVE
1525-755X,Journal of Hydrometeorology,1.10986E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,-2000,,ACTIVE
1525-755X,Journal of Hydrometeorology,1.10986E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,-2000,,ACTIVE
1526-3800,Global Environmental Politics,1.10986E+14,1E+15,EBSCOhost Academic Search Complete,getFullTxt,2001-2020,,ACTIVE
1526-3800,Global Environmental Politics,1.10986E+14,1E+15,EBSCOhost Business Source Complete,getFullTxt,2001-2020,,ACTIVE
1526-3800,Global Environmental Politics,1.10986E+14,1E+15,EBSCOhost Environment Complete,getFullTxt,2001-2020,,ACTIVE
